"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2019-12-29T12:16:32.000Z","text","ゆい：無事ツアーファイナルを迎えました！大阪の劇団ほりえのみなさま、ありがとうございました♪٩(ˊᗜˋ*)و
最後までたくさん応援していただけて嬉しかったです♪
言い忘れてしまいましたが（笑）良いお年を♪","","","1.3K","508","244"
"2019-12-29T11:54:48.000Z","text","スタッフ：「堀江由衣 LIVE TOUR 2019 文学少女倶楽部」全公演が終了しましたにゃ！暖かい応援をありがとうございましたにゃう♪おうちに帰るまでが、近年稀に見る今世紀最大のライブですにゃ♪それではみなさま、良いお年をお迎えくださいにゃ〜！","","","935","381","51"
"2019-12-29T01:34:43.000Z","text","ゆい：今日は大阪でライブです♪٩(ˊᗜˋ*)و
劇団のみなさま、気をつけて遊びに来てくださいね〜♪٩(ˊᗜˋ*)و","","","787","279","107"
"2019-12-28T02:01:56.000Z","text","ゆい：今日は愛知県でライブです！٩(ˊᗜˋ*)و
見に来てくださる方は気をつけて遊びに来て下さい〜♪","","","675","213","93"
"2019-12-27T13:33:16.000Z","text","スタッフ:いよいよライブツアーも後半戦にゃ！物販開始時間は下記ツイートをご覧くださいにゃう〜♪コタツで丸くなりたくなるほどに、外は寒くなってきましたので暖かくしてお越し下さいにゃ！＼「堀江由衣 LIVE TOUR 2019 文学少女倶楽部」愛知・大阪公演 物販開始時間決定！／
愛知・大阪公演の物販開始時間が決定しました✨
愛知公演　12/28(土)14時～
大阪公演　12/29(日)13時～
詳しくは公式HPをチェック！📖http://king-cr.jp/artist/horie/live2019/…
#堀江由衣 #文学少女倶楽部","","","307","101","8"
"2019-12-26T07:24:06.000Z","text","ゆい：予約が出来ていなかった…しょんぼり…","","","339","57","46"
"2019-12-25T14:54:36.000Z","text","ゆい：きゃー！( ✧Д✧) 見れたー！٩(ˊᗜˋ*)و","","","481","123","25"
"2019-12-25T12:32:06.000Z","text","ゆい：聞いて下さったみなさま、ありがとうございました♪あけましておめでとれとれですが、ひとまずメリークリスマスでーす♪٩(ˊᗜˋ*)و 
#あけましておめでとれとれ","","","510","100","34"
"2019-12-25T09:48:49.000Z","image","ゆい：とれとれ始まるよ〜♪٩(ˊᗜˋ*)و「堀江由衣×浅野真澄の #とれとれ」がまもなく生放送スタート♪

ふつおたや、テーマメールもお待ちしています♪

#クリスマススルー のつもりが、クリスマスにウキウキ！？
聖夜の夜、一緒に #とれとれ を楽しみましょう♪

toretore@joqr.net

#堀江由衣 #浅野真澄 #とれとれ","","https://pbs.twimg.com/media/EMn5WfqUcAYfjle?format=jpg&name=small","421","92","14"
"2019-12-24T12:54:53.000Z","text","ゆい：ぎゃー！キムチこぼした！(｀ﾛ´;)
 #クリスマススルー","","","505","114","58"
"2019-12-24T12:32:19.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

メリークリスマス♪

クリスマスカード、皆様のもとに無事とどきますように♪","","","388","121","22"
"2019-12-24T06:35:24.000Z","text","ゆい：メリークリスマス！٩(ˊᗜˋ*)و
素敵なクリスマスイブを過ごして下さい♪

現場前に優雅に1人ランチ〜♪","","","747","155","79"
"2019-12-24T06:34:18.000Z","text","ゆい：いろんな行事が混ざってるよ〜(｀ﾛ´;)メリークリスマス！デンチクレナイトイタズラシチャウゾ","","","287","57","7"
"2019-12-23T02:09:37.000Z","text","ゆい：クリスマススルー…全滅…！！！
#有馬記念
#クリスマススルー","","","371","79","33"
"2019-12-22T12:06:59.000Z","text","ゆい：傘がなくてマフラーを頭に巻いて歩いていたら、めちゃめちゃ可愛い女の子に傘入りますか？と言われました！( ✧Д✧) 人生捨てたもんじゃないぞ！٩(ˊᗜˋ*)و","","","1.1K","320","74"
"2019-12-21T15:11:09.000Z","text","ゆい：な、成瀬( ✧Д✧) 可愛い…！","","","361","64","23"
"2019-12-20T02:50:29.000Z","text","ゆい：誰にも踏まれてなさそうな、出来るだけ綺麗な銀杏の葉っぱを探しながら歩く！٩(ˊᗜˋ*)و","","","522","96","48"
"2019-12-19T07:58:04.000Z","text","ゆい：楽しい（笑）スタッフ：みなさまこんばんはにゃ！マンガPV『まちのおくすり屋さん ソースミート診療所（仮）』にほっちゃんが出演していますにゃう♪ぜひチェックしてみてください♪https://youtu.be/GsMCpmOgf0oฅ( •ω• ฅ＜ﾖﾛｼｸﾃﾞｽﾆｬ","","","301","63","10"
"2019-12-18T12:48:11.000Z","text","ゆい：浅野さんからライブの差し入れにお高い柿をいただきました♪٩(ˊᗜˋ*)و良い果物、テンション上がる〜♪頑張るぞ！","","","445","90","24"
"2019-12-18T12:46:18.000Z","image","ゆい：今日も楽しかったです〜♪٩(ˊᗜˋ*)و聞いてくださったみなさま、ありがとうございました♪
素敵な週末になりますように♪今週も #とれとれ お聴きくださり、ありがとうございました♪ 

今週末の #有馬記念 でふたりが選んだのはこちら！

浅野さん
単勝:キセキ
馬連:アーモンドアイ ー ヴェロックス

堀江さん
単勝:アーモンドアイ
馬連:アーモンドアイ ー ワールドプレミア・ヴェロックス・リスグラシュー

#joqr","","https://pbs.twimg.com/media/EMEa1JyUYAAj6O4?format=jpg&name=small","431","88","24"
"2019-12-18T12:16:21.000Z","text","ゆい：ライブ終わらないとクリスマスどころじゃない！落ち着かないです〜！！(>_<。)
 #クリスマススルー","","","438","91","27"
"2019-12-18T09:53:14.000Z","image","ゆい：始まるよー♪٩(ˊᗜˋ*)و「堀江由衣×浅野真澄の #とれとれ」がまもなく生放送スタート♪

ふつおたや、テーマメールもお待ちしています♪

あなたの今年の漢字2文字を教えてください♪

toretore@joqr.net

#堀江由衣 #浅野真澄 #とれとれ","","https://pbs.twimg.com/media/EMD3GHuVAAA_9xc?format=jpg&name=small","369","95","21"
"2019-12-17T09:05:59.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

衣装がネタバレになってしまうので、変な切り取りしました（笑）

ライブ直前の写真です♪","","","323","106","16"
"2019-12-17T09:05:08.000Z","text","スタッフ:Instagramが更新されましたにゃう♪

堀江由衣 ライブツアー2019 文学少女倶楽部の、大宮公演が無事終了いたしました♪٩(ˊᗜˋ*)و

","","","414","137","19"
"2019-12-17T01:58:02.000Z","text","ゆい：今朝、久しぶりに体重計に乗ったら1・5キロくらい減っていましたー♪わーい♪٩(ˊᗜˋ*)و
2日間の凄まじさよ…（笑）あと、1キロくらい減ればいつもの体重！（笑）ライブいいな…","","","868","204","86"
"2019-12-16T10:22:12.000Z","text","スタッフ：みなさまこんばんはにゃ！マンガPV『まちのおくすり屋さん ソースミート診療所（仮）』にほっちゃんが出演していますにゃう♪ぜひチェックしてみてください♪ฅ( •ω• ฅ＜ﾖﾛｼｸﾃﾞｽﾆｬ","","","240","101","9"
"","text","","","","","",""
"2019-12-15T13:03:49.000Z","text","ゆい：あ…群馬…すみません！(>_<。)","","","568","193","49"
"2019-12-15T12:52:03.000Z","text","ゆい：ライブ2日目終わりました〜♪٩(ˊᗜˋ*)و劇団ほりえのみなさま、ものすっっごく頑張って下さってありがとうございましたー♪(>_<。)すごいです！！！私以上に明日みなさん声出ないかも！（笑）","","","1K","367","171"
"2019-12-15T10:35:52.000Z","image","スタッフ：大宮ソニックシティ、２DAYS！ありがとうございましたにゃ〜♪近年稀に見る今世紀最大のライブでしたにゃ〜（笑）","","https://pbs.twimg.com/media/EL0k-nrU0AAD-JP?format=jpg&name=small","799","359","45"
"2019-12-15T05:17:16.000Z","image","スタッフ：みなさま、こんにちはにゃ〜♪『文学少女倶楽部』２日目ですにゃう！今日も張り切っていきますにゃう！！「堀江由衣 LIVE TOUR 2019 文学少女倶楽部」2日目開催！📖
本日も盛り上がっていきましょう✨
物販コーナーもお見逃しなく！
#堀江由衣 #文学少女倶楽部","","https://pbs.twimg.com/media/ELzcDc5U8AAo5XJ?format=jpg&name=small,https://pbs.twimg.com/media/ELy64nYVAAAOAZo?format=jpg&name=120x120,https://pbs.twimg.com/media/ELy64nYVUAANimU?format=jpg&name=120x120","512","164","12"
